client_id,path,sentence_id,sentence,sentence_domain,up_votes,down_votes,age,gender,accents,variant,locale,segment
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975872.wav,05fd863b60cee177d9231b4664aaa260ffc4015c641ad6be8136c401bedae2d5,"Қой егіз туады: бірі қонаққа сойылады, бірі қошқар қойылады.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975873.wav,06595b6da787a65a4a78991add28e3fe29f4df5bc3bf582a89c98478e763edd7,"Теңі келсе, тегін бер.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975874.wav,1cba10e770973715f444bfa5b1d7beae2ce48790d756d159cc2aee20a78969e8,Шыбын да аңқаудың аузын аңдиды.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975890.wav,0bcfc38ebf7f3919a15312c373f3c9abca54935c96c7ed21421bc344b19e19e8,"Өз сөзіңді шекер дейсің, өзге сөзді бекер дейсің.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975891.wav,0a0beba50eda21bbed4ef82740eba943fb2a2e1ea685807e2737bc9a75b74837,Бұйырмаған ауыздан кетер.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975892.wav,1a702d960b8c191e486097420c5abcd47efae11bd36f9a521f6479d333d6b2ac,"Тоғызымыз жиылып, тоқты жыққан батырмыз.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975893.wav,09a3077c15057d9af63525dce464105abf4203f36fd65d1fa48e551c77b432e4,Аттың жалында атанның қомында.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975894.wav,142a2fdcd5249372ebfe013fdd5001a5241d2b4ccefc0537d4c50cc92f66d2aa,"Иттен сауын болмас, иттүйнектен қауын болмас.",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975905.wav,1edb5d722a898f1d9134017d0d9bd699f31357e9ad10cddcf8013b97207cc1a6,Көш жүре түзеледі.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975906.wav,080424b33dc330ac5a4049766dcadc8df0648bba69f80541e73212d502221e85,"Байтал түгіл, бас қайғы.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975907.wav,19e6adffc8c11a97f2611eb335e8b01596bcb706376b0cd1b518f1edbc30d8db,Тоқсан ауыз сөздің тобықтай түйіні бар.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975908.wav,06b8714570366e2c6a8b6fab9a35a2d4fd998f6390f93d198e05882e24578610,"Иттің боғы дәрі болса, дарияға тышады.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975909.wav,0618111b1afaf0bd009c307c1ae03518f7e91719651b0f4196ec14e8eef104de,"Арам жесең, аянбай же.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975916.wav,021c0747e5e2944e1c15761e4a1d3f23aff2d46361b65952c4724feabf4e0802,"Кішкентай өспей ме, көкейіңді теспей ме!",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975926.wav,121f57d93acf4427e8928da927b666ce1dfeb3471d91a90a3fc9900e7cf9510d,Қазақтың салт-дәстүрлері ежелден келе жатыр.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975927.wav,14def04c2f360557b761fe5b3e6fa4f4b524e31fce300b130fbaafc1050716b6,"Жүйрік атқа жал бітпес, тақтаққа мал бітпес.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975928.wav,0c8d3c87bf9d451b1340dae9c6ae2a70c22d8adcdc9040e7a2e71a7fc368a89a,"Не ақсағанда аларсың, не қақсағанда аларсың.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975929.wav,11f06e7f6cd5117ecfe433352dc3fd5487ad0df2c80f340deef74e0bbf3bba22,Жер дауынан жесір дауы қиын.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975930.wav,106ea101299e24e5d1fff90f17f97f612ab444bb122c3a7d0367fc00b3e1b14e,"Боранды күні бала құтырар, желді күні ит құтырар.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975931.wav,0a5e890a94938e6f3a9a8c74b926ca11f69b9e7416b72d8a1b01ba651301b2fb,"Жығылсаң, жер көтереді.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975932.wav,1e0813a648b2975edd026b3e37e803aeaee2d795cdca2f073de1a4a5f829303b,"Шам көрмеген шам көрсе, күндіз шамы сөнбейді.",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975933.wav,090b62662734b65c083c6317ed63ed34692920dd493d686ed9e9454767a78b86,"Жүргенге жөргем ілінеді, жатқанға жан жуымайды.",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975934.wav,1f26ef6c1bcb9f6276b0b95a4fecec9774702004031b776c1c3eac8bad6d2800,Өз еліңнен шет жерде шуақсыз болар көктем де.,,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975936.wav,0f7f4644b3e0d91dc0d0d32624fb8809f63358c4bf12a9c791adbdf33e963f8e,"Көз көзге түссе, мейірі жүзге түседі.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975938.wav,01baeb6cc95415d74715944ab89303ac7c1b4cade5eb60d032514f92b4f81fd0,"Ақылды адам сағыңды сындырмас, ақымақ адам жағыңды тындырмас.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975939.wav,04b2a02d8c2d986dddd8226a41aca1bd2b553873ee70c54c87ebf21a752ad551,"Кісінің үйінде құл болсаң, өз үйіңде ұл боларсың.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975940.wav,1d32b51b2530b6a1e3c638bf891a74f328adf53bb6c37d1fddf72d0d7306841e,"«Атасына рақмет, алса да атап-атап алды ғой»!",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975941.wav,19207736eef1663ea869ea7e719893eb762e5f279bd02956359cdfa1393f74de,Сабақты ине сәтімен.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975942.wav,076948dd6b32a4d2e25706e275617685ba415b02f1988e643a21ebcd8902f38b,"Атдорбасын иіскемей, ат тоймайды.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975943.wav,1e6520a23cb17de3f2e93aaa08f372d004f0889117be04f7a1309b8f970dd271,"Асқа барсаң, атыңнан безерсің, тойға барсаң, қатыныңнан безерсің.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975944.wav,1c235c0c2912a35a0962f98984323b6c63d9c8b7bffd84f6f15ca443b6e36bbf,"Топ көрмеген — қорғаншақ, топтан озған — қызғаншақ.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975955.wav,102ce41449563fe91826a71b38409a165d67908ac2f8d2bc7b4c4c15b4ca179c,Қайғысыз қара суға семіреді.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975960.wav,0b9c675b16a795904959d6f67159e79aa2c7add03ec0b458071812c8ed46d21b,"Ер басына күн туса, етігімен су кешер.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975962.wav,1e1291473c07b9dc392bd20ae362b84e6b09ead3abe4b0be0a093c85c7c942e7,"Ақылсыз адам менмен келер, ақылды адам кең келер.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975963.wav,102d82a2dbcb6d2b148d8948df2e203f1a37e36e93acb197cd95de7b23546693,"Жаман атқа жал бітсе, жанына торсық байлатпас.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975964.wav,124ab03362b678f1a9a136a33fd2a36ae06e16170469a40cd8ba3d167f76a3eb,Жігіт жолдасынан белгілі.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975970.wav,1c7b27ebe329ac3c9f3bc7902af1dd5262cd52bbd41997629773a3c9e25bcb50,Қолынан келген қонышынан басады.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975971.wav,1f2fa8de39a6bf8fd46939989faeee4abe0288becca8ecb8d6410c01725f8efa,Екі ұштыны бір күшті қосар.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975972.wav,16de84cd704b19ca2cf3e7e7294dec83418b4a36b6eb7d5dcf526ddac97c13d9,"Сұрап бергенше, ұрып бер.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975973.wav,0c7f6e7a8f2a6e41fde99f63d708131479087e47b72922bdd99dd8f3018824cf,"Тойдың болғанынан, боладысы қызық.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975974.wav,1b5b1a340d386138163cad1659d8fb52bdd8e2bce3787bee191e7f7462a0333b,Көрмес түйені де көрмес.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975980.wav,1a23fc222d1d9f083f3803a1f23561480c8d4f181dedaddf6e103c9db17008af,"Ат — адамның қанаты, ac — адамның қуаты.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975981.wav,0d90e081a19af1894d32fb0023631e95d4bb56e0ab89097d627b77b8e493a5f1,"Жазға жетсең, қыс күніңді ұмытпа.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975985.wav,13f9bf1264fb5a2ce3c8782d91a0a46483ed01be0f920d6c34c1639902899149,"Арғымақ жүйрікпін деп мақтанба, алдыңда талай өр бар.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975988.wav,046388f47debbac56fa2a0dab713e3858d8e0be4af1ff5684ede1ebb0d5fbc61,"Біреудің төсін жесең, үйіңде сыйла.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24975989.wav,0224c0ba8f3473593fe8b217c95ff94c1fe28de507a822ae598f76229d2726e2,Әркім өз қозысын қошқар қояды.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976004.wav,1f502584a587d07ab5f80bde8fe42743a619a6bfb9b38a5b9452ff00c4a2d485,"Көргенсіз жегенін айтар, жақсы көргенін айтар, көргені жаман бергенін айтар.",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976007.wav,1d1c7d73e99f7561835f5585bffc49cd8a3c19adf4cf53db55bf050395475c37,Зинақор әйелден өтірікші бала туады.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976008.wav,047b577287abb95874f73cc9b7ceb5086153d0927b0a8083e9d484c7983076c3,Жақсы жұмыс — жанға тыныш.,,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976009.wav,04d628a795f055281284965b78444126c5ecb5ad767cc71cf9beec04256adbad,Темірші көміршіге үйір.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976018.wav,1057859aaeeb1792c735e81ed22e44167372cef6ce98b2801b705e81fe8bb69c,"Ер көңілін кім ашар, жарқылдаған жар ашар.",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976021.wav,18a7ded3338d9c99684c08bba39762a767e9f12fd08d464f3bf06d70d641f1e3,"Қараша хан тұсында, қатын ер тұсында.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976022.wav,137d3a595aa69fd55cf81982c9a638eb3288ff5f17426d8dba4d9f2453fd7fbd,"Жақсы көрген досыңа тәуір көрген малыңды бер, көре-көре сүйсінсін.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976023.wav,1ca46ba5d139ed35374c1299d474f6b411c0239f408d1cbf1168200dbb17c316,"Күн батса, қойға соқпақ көп.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976025.wav,01615e0e84326424828055920f35bf364cc0c82285f07b56196d494fd0c70615,Итаяғын ит те қориды.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976030.wav,1ef90314799daec94108d625cc27683d49ad41b43abad04b22b7ea90178ffc76,"Алтын тапсаң, санап ал.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976031.wav,1f13d9da24c6d6914e83f659c438d0350aab114a4d62056a0c2fe6f0f1287a03,"Ағайынның азары болса да, безері болмайды.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976032.wav,1ebc07d78e0c73df3eef2f7894ac2d2e95e55a6d89f70d9db6897dd2721163e4,Ит — жеті қазынаның бірі.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976033.wav,04e7fe09e5195d6f55a807b6cd1c44d792e3f3667b4548e9d6f97fc651029551,Еңкейген ерді теппес болар.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976034.wav,0303b83f70355c8d1765a56282029d6905e9fe65d3f445d155e138a65cf172b0,"Қане, айтсаңшы.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976035.wav,182de99388e22f7f6c682a54c2b42d8f35a5944c14c779a86be0ca3db3ebcd39,"Алтын ерің атқа тисе, алтынын ал да, отқа жақ.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976036.wav,15ed88e74565729d91540ed85961b4a8944d7dbb91508c4fe790f0f00770f968,"Еңбекші қатынның қолы жіп иірсе, аяғы бесік тербетеді.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976037.wav,0ed801d33c21be6a85515686e97ab6cbd78a63af8053254ea7c67ffcd230e779,"Жер тоймаса, ел тоймайды.",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976038.wav,0eb925a182c793a55a158af8f0cb2d81129615cc0346c0a6204cc77ca7dd108c,"Құл — құл емес, кім жаман туса, сол — құл.",,2,1,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976043.wav,17a8ff05cb4509c3b456caf6195c0dbe0eaa94ba5fbbee1c1086b493339ada07,"Қыс малыңды бақ, жаз жеріңді шап.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976045.wav,0b3f66a7490824da1fe6800f1131cc4c996c93f1279e602a323fb1a69240edab,"Еріне қызы сай, жеріне елігі сай.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976046.wav,00f468839b4d8715bde8d44b54fe05b2337c00c1fd5111bc681992dd43dc9aa6,"Жақсы ат аяғынан қалар, жақсы жігіт тамағынан қалар.",,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976047.wav,03252d6d1c00813f7fb7f39190787e1cde5f1cc51da79194571925a745f64a52,Үреген ит кісі қаппас.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976048.wav,09b919b81c1e5456b2a79fb41f816f1c02b889106538878eeee1e489fbe9f396,Үргедек бұрын өледі.,,2,0,twenties,male_masculine,,,kk,
81f550b693b06aca71218583a932a98ceaccf7bc2be16f896cf1cebd3699abd6fc8605ac3f04882d706153ddf6d6630ae77344e66d175875ef337d0d0ec3b044,common_voice_kk_24976049.wav,22580aad493e349d1adce58bb0140c012aa4d1d7e0310c7e8eeef2673e247b56,"Жалқауға сөз айтсаң, адам таппас сөз айтады.",,2,0,twenties,male_masculine,,,kk,
b6cf8734c4d0d6939af56a398acc6a1418371559b71d32c3ac747857a94f4de89882f010019a943b74c019fc43507a36debd7fe9da83e2c9a7bd46d33e321c9f,common_voice_kk_27641193.wav,06b5d7bb2f5b172011c9e0c7851017e6a4f9b28694aa92064b63400b9778d41c,"Өзі жаманның қатыны кетеді, елі жаманның ақысы кетеді.",,2,0,,,,,kk,
b6cf8734c4d0d6939af56a398acc6a1418371559b71d32c3ac747857a94f4de89882f010019a943b74c019fc43507a36debd7fe9da83e2c9a7bd46d33e321c9f,common_voice_kk_27641194.wav,214b03133d02cb20a7d5e17a43d386b858c409f4b1b8534d38033c60c990fda8,"Жаулығы бар деп, қатын деме, жалыны бар деп, отын деме.",,2,0,,,,,kk,
b6cf8734c4d0d6939af56a398acc6a1418371559b71d32c3ac747857a94f4de89882f010019a943b74c019fc43507a36debd7fe9da83e2c9a7bd46d33e321c9f,common_voice_kk_27641195.wav,30f4bfea27ff20ba2066ca041c1311e1378842db4b3083107a1cce03a3a1672e,"Жігіттің түсін айтпа, ісін айт.",,2,0,,,,,kk,
b6cf8734c4d0d6939af56a398acc6a1418371559b71d32c3ac747857a94f4de89882f010019a943b74c019fc43507a36debd7fe9da83e2c9a7bd46d33e321c9f,common_voice_kk_27641197.wav,252a0b66ffb1e76c902da1e562a4513ba6bab8f1e2defdb3e0d30c668d5ec648,"Наурыз тумай сүтке жарымаймыз, құда келмей дауға жарымаймыз.",,2,0,,,,,kk,
b6cf8734c4d0d6939af56a398acc6a1418371559b71d32c3ac747857a94f4de89882f010019a943b74c019fc43507a36debd7fe9da83e2c9a7bd46d33e321c9f,common_voice_kk_27641200.wav,302d9da706ac27a3f90c462855cf8e6bf44b8bbab5414220954a8d1a139dd092,Жақсыдан айтқан ғибрат өлгеніңше ұмытылмайды.,,2,0,,,,,kk,
